season,episode_number,stars,episode_title,emotion
3,14,7.9,"The One with Phoebe's Ex-Partner",Powerful
3,14,7.9,"The One with Phoebe's Ex-Partner",Powerful
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Powerful
3,14,7.9,"The One with Phoebe's Ex-Partner",Peaceful
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Peaceful
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Peaceful
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Peaceful
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Peaceful
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Scared
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Sad
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Neutral
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Mad
3,14,7.9,"The One with Phoebe's Ex-Partner",Joyful
3,14,7.9,"The One with Phoebe's Ex-Partner",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Mad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Neutral
3,15,8.5,"The One Where Ross and Rachel Take a Break",Sad
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Scared
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Peaceful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Powerful
3,15,8.5,"The One Where Ross and Rachel Take a Break",Joyful
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Powerful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Sad
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Joyful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Peaceful
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Mad
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Scared
3,16,9.1,"The One with the Morning After",Neutral
3,16,9.1,"The One with the Morning After",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Powerful
3,17,8.3,"The One Without the Ski Trip",Sad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Peaceful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Neutral
3,17,8.3,"The One Without the Ski Trip",Joyful
3,17,8.3,"The One Without the Ski Trip",Scared
3,17,8.3,"The One Without the Ski Trip",Mad
3,17,8.3,"The One Without the Ski Trip",Scared
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Peaceful
3,18,8.4,"The One with the Hypnosis Tape",Peaceful
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Peaceful
3,18,8.4,"The One with the Hypnosis Tape",Powerful
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Powerful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Powerful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Sad
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Neutral
3,18,8.4,"The One with the Hypnosis Tape",Scared
3,18,8.4,"The One with the Hypnosis Tape",Peaceful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Joyful
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Scared
3,18,8.4,"The One with the Hypnosis Tape",Scared
3,18,8.4,"The One with the Hypnosis Tape",Mad
3,18,8.4,"The One with the Hypnosis Tape",Mad
